CountryName,GSMOpName,MCC,MNC,ConnectionName,AccessPointName,Homepage,UserName,Password,PromptPassword,Authentication,ProxySrvrAddr,PortNum,PriNameSrvr,SndNameSrvr
Austria,3,232,10,3Zone,drei.at,http://mobile.drei.at,,,0,0,,0,0.0.0.0,0.0.0.0
Austria,3,232,10,3Web,drei.at,http://www.drei.com,,,0,0,,0,0.0.0.0,0.0.0.0
Austria,3,232,10,3MMS,drei.at,http://mmsc,,,0,0,213.94.78.133,8799,0.0.0.0,0.0.0.0
United Kingdom,O2 - UK,234,10,O2 Mobile Web,mobile.o2.co.uk,,mobileweb,password,0,0,,0,193.113.200.200,193.113.200.201
United Kingdom,O2 - UK,234,10,O2 WAP GPRS Streaming,wap.o2.co.uk,,o2wap,password,0,0,,0,0.0.0.0,0.0.0.0
United Kingdom,O2 - UK,234,10,O2 WAP GPRS,wap.o2.co.uk,http://wap.o2.co.uk,o2wap,password,0,0,193.113.200.195,8080,0.0.0.0,0.0.0.0
United Kingdom,O2 - UK,234,10,O2 MMS,wap.o2.co.uk,http://mmsc.mms.o2.co.uk:8002,o2wap,password,0,0,193.113.200.195,8080,0.0.0.0,0.0.0.0
United Kingdom,TESCO,234,10,Tesco WAP GPRS,prepay.tesco-mobile.com,http://wap.tesco-mobile.com/,tescowap,Password,0,0,193.113.200.195,8080,0.0.0.0,0.0.0.0
United Kingdom,vodafone UK,234,15,Vodafone Internet GPRS,Internet,,web,web,0,0,,0,0.0.0.0,0.0.0.0
United Kingdom,vodafone UK,234,15,Vodafone live! Streaming,wap.vodafone.co.uk,,wap,wap,0,0,,0,0.0.0.0,0.0.0.0
United Kingdom,vodafone UK,234,15,Vodafone live!,wap.vodafone.co.uk,http://live.vodafone.com,wap,wap,0,0,212.183.137.12,8799,0.0.0.0,0.0.0.0
United Kingdom,vodafone UK,234,15,Vodafone MMS,wap.vodafone.co.uk,http://mms.vodafone.co.uk/servlets/mms,wap,wap,0,0,212.183.137.12,8799,0.0.0.0,0.0.0.0
United Kingdom,3,234,20,3,three.co.uk,http://mobile.three.co.uk/,,,0,0,,0,0.0.0.0,0.0.0.0
United Kingdom,3,234,20,3 MMS,three.co.uk,http://mms.um.three.co.uk:10021/mmsc,,,0,0,mms.three.co.uk,8799,0.0.0.0,0.0.0.0
United Kingdom,T-Mobile UK,234,30,T-Mobile Internet,general.t-mobile.uk,http://www.t-zones.co.uk,user,wap,0,0,149.254.201.132,8080,0.0.0.0,0.0.0.0
United Kingdom,T-Mobile UK,234,30,T-Mobile GPRS,general.t-mobile.uk,http://www.t-zones.co.uk,user,wap,0,0,149.254.201.132,8080,0.0.0.0,0.0.0.0
United Kingdom,T-Mobile UK,234,30,T-Mobile PictureMessage,general.t-mobile.uk,http://mmsc.t-mobile.co.uk:8002,user,user,0,0,149.254.201.135,8080,0.0.0.0,0.0.0.0
United Kingdom,Virgin,234,30,Virgin ISP GPRS,goto.virginmobile.uk,http://www.virgin.com/mobile/wap/,user,,0,0,,0,0.0.0.0,0.0.0.0
United Kingdom,Virgin,234,30,Virgin GPRS,goto.virginmobile.uk,http://www.virgin.com/mobile/wap/,user,,0,0,193.30.166.4,8080,0.0.0.0,0.0.0.0
United Kingdom,Virgin,234,30,PictureMessage,goto.virginmobile.uk,http://mms.virginmobile.co.uk:8002,user,,0,0,193.30.166.2,8080,0.0.0.0,0.0.0.0
United Kingdom,T-Mobile UK,234,31,T-Mobile Internet,general.t-mobile.uk,http://www.t-zones.co.uk,user,wap,0,0,149.254.201.132,8080,0.0.0.0,0.0.0.0
United Kingdom,T-Mobile UK,234,31,T-Mobile GPRS,general.t-mobile.uk,http://www.t-zones.co.uk,user,wap,0,0,149.254.201.132,8080,0.0.0.0,0.0.0.0
United Kingdom,T-Mobile UK,234,31,T-Mobile PictureMessage,general.t-mobile.uk,http://mmsc.t-mobile.co.uk:8002,user,user,0,0,149.254.201.135,8080,0.0.0.0,0.0.0.0
United Kingdom,Virgin,234,31,Virgin ISP GPRS,goto.virginmobile.uk,http://www.virgin.com/mobile/wap/,user,,0,0,,0,0.0.0.0,0.0.0.0
United Kingdom,Virgin,234,31,Virgin GPRS,goto.virginmobile.uk,http://www.virgin.com/mobile/wap/,user,,0,0,193.30.166.4,8080,0.0.0.0,0.0.0.0
United Kingdom,Virgin,234,31,PictureMessage,goto.virginmobile.uk,http://mms.virginmobile.co.uk:8002,user,,0,0,193.30.166.2,8080,0.0.0.0,0.0.0.0
United Kingdom,T-Mobile UK,234,32,T-Mobile Internet,general.t-mobile.uk,http://www.t-zones.co.uk,user,wap,0,0,149.254.201.132,8080,0.0.0.0,0.0.0.0
United Kingdom,T-Mobile UK,234,32,T-Mobile GPRS,general.t-mobile.uk,http://www.t-zones.co.uk,user,wap,0,0,149.254.201.132,8080,0.0.0.0,0.0.0.0
United Kingdom,T-Mobile UK,234,32,T-Mobile PictureMessage,general.t-mobile.uk,http://mmsc.t-mobile.co.uk:8002,user,user,0,0,149.254.201.135,8080,0.0.0.0,0.0.0.0
United Kingdom,Virgin,234,32,Virgin ISP GPRS,goto.virginmobile.uk,http://www.virgin.com/mobile/wap/,user,,0,0,,0,0.0.0.0,0.0.0.0
United Kingdom,Virgin,234,32,Virgin GPRS,goto.virginmobile.uk,http://www.virgin.com/mobile/wap/,user,,0,0,193.30.166.4,8080,0.0.0.0,0.0.0.0
United Kingdom,Virgin,234,32,PictureMessage,goto.virginmobile.uk,http://mms.virginmobile.co.uk:8002,user,,0,0,193.30.166.2,8080,0.0.0.0,0.0.0.0
United Kingdom,Orange,234,33,Orange Internet,orangeinternet,http://orange.multimedia,,,0,0,,0,0.0.0.0,0.0.0.0
United Kingdom,Orange,234,33,Orange GPRS,orangewap,http://wap.orange.co.uk,,,0,0,192.168.71.35,8080,0.0.0.0,0.0.0.0
United Kingdom,Orange,234,33,Orange MMS,orangemms,http://mms.orange.co.uk/,,,0,0,192.168.224.10,8080,0.0.0.0,0.0.0.0
United Kingdom,JT GSM,234,50,pepperInternet,pepper,,,,0,0,,0,0.0.0.0,0.0.0.0
United Kingdom,JT GSM,234,50,pepperWAP,wap,http://www.jerseyinsight.com,wap,wap,0,0,212.9.19.199,3130,0.0.0.0,0.0.0.0
United Kingdom,JT GSM,234,50,pepperMMS,mms,http://mmsc.surfmail.com/mmsc,mms,,0,0,212.9.19.199,3130,0.0.0.0,0.0.0.0
United Kingdom,C&W,234,55,Lifestyle GPRS,mobilefunemail,http://lifestyle.cw.com,,,0,0,10.0.3.101,80,0.0.0.0,0.0.0.0
United Kingdom,C&W,234,55,Lifestyle MMS,mms,http://mmsc.gprs.cw.com/,,,0,0,10.0.3.101,80,0.0.0.0,0.0.0.0
United Kingdom,Manx Pronto,234,58,Pronto Connect Web,web.manxpronto.net,,gprs,gprs,0,0,,0,0.0.0.0,0.0.0.0
United Kingdom,Manx Pronto,234,58,Pronto Connect,wap.manxpronto.net,http://wap.manxpronto.net,,,0,0,195.10.115.254,80,0.0.0.0,0.0.0.0
United Kingdom,Manx Pronto,234,58,Pronto MMS,mms.manxpronto.net,http://mms.manxpronto.net:8002,mms,mms,0,0,195.10.99.46,80,0.0.0.0,0.0.0.0
United Kingdom,vodafone UK,234,15,Vf Pre ISP,multimedia,http://live.vodafone.com,,,0,0,203.170.229.34,8080,0.0.0.0,0.0.0.0
United Kingdom,vodafone UK,234,15,Vf Pre WAP,pp.vodafone.co.uk,http://live.vodafone.com,wap,wap,0,0,212.183.137.012,8799,0.0.0.0,0.0.0.0
United Kingdom,vodafone UK,234,15,Vf MMS Pre,pp.vodafone.co.uk,http://mms.vodafone.co.uk/servlets/mms,wap,wap,0,0,212.183.137.012,8799,0.0.0.0,0.0.0.0
Denmark,TDC MOBIL,238,1,TDC Mobil Internet,internet,,,,0,0,,0,0.0.0.0,0.0.0.0
Denmark,TDC MOBIL,238,1,TDC Mobil Streaming,internet,,,,0,0,,0,0.0.0.0,0.0.0.0
Denmark,TDC MOBIL,238,1,TDC Mobil WAP GPRS,wap,http://wap.tdcmobil.dk,,,0,0,194.182.251.015,8080,0.0.0.0,0.0.0.0
Denmark,TDC MOBIL,238,1,TDC Mobil MMS,mms,http://192.168.241.114:8002,,,0,0,194.182.251.015,8080,0.0.0.0,0.0.0.0
Denmark,SONOFON,238,2,Sonofon Internet,internet,,sonofon,,0,0,,0,0.0.0.0,0.0.0.0
Denmark,SONOFON,238,2,Sonofon GPRS,internet,http://wap.sonofon.dk,sonofon,,0,0,212.88.64.8,8080,0.0.0.0,0.0.0.0
Denmark,SONOFON,238,2,Sonofon MMS,sonofon,http://mms.sonofon.dk,sonofon,,0,0,212.88.64.8,8080,0.0.0.0,0.0.0.0
Denmark,3 Denmark,238,6,3,data.tre.dk,http://mobil.3.dk/portal,,,0,0,,0,0.0.0.0,0.0.0.0
Denmark,3 Denmark,238,6,3mms,data.tre.dk,http://mms.3.dk,,,0,0,mmsproxy.3.dk,8799,0.0.0.0,0.0.0.0
Denmark,TELIA DK,238,20,Telia Internet,www.internet.mtelia.dk,,telia,1010,0,0,,0,0.0.0.0,0.0.0.0
Denmark,TELIA DK,238,20,Telia WAP GPRS,www.internet.mtelia.dk,http://wap.telia.dk,,,0,0,,0,0.0.0.0,0.0.0.0
Denmark,TELIA DK,238,20,Telia MMS,,,,,0,0,,0,0.0.0.0,0.0.0.0
Denmark,Orange,238,30,Orange Internet,web.orange.dk,,,,0,0,,9201,0.0.0.0,0.0.0.0
Denmark,Orange,238,30,Orange World,wap.orange.dk,http://world.orange.dk,,,0,0,212.097.206.033,8080,0.0.0.0,0.0.0.0
Denmark,Orange,238,30,Orange MMS,mms.orange.dk,http://mms.orange.dk:8002,,,0,0,172.018.251.011,8080,0.0.0.0,0.0.0.0
Denmark,Tele2,238,77,Tele2 GPRS,internet.tele2.dk,http://wap.tele2.dk,,,0,0,130.244.196.090,8080,0.0.0.0,0.0.0.0
Denmark,Tele2,238,77,Tele2 MMS,internet.tele2.dk,http://mmsc.tele2.dk,,,0,0,193.012.040.054,8080,0.0.0.0,0.0.0.0
Sweden,Halebop,240,1,Halebop GoGo,halebop.telia.se,http://wap.halebop.se/,,,0,0,10.254.254.254,8080,0.0.0.0,0.0.0.0
Sweden,Halebop,240,1,Halebop MMS,mms.telia.se,http://mmss/,mms,telia,0,0,193.209.134.132,80,0.0.0.0,0.0.0.0
Sweden,TELIA,240,1,Telia,online.telia.se,http://go.telia.se,,,0,0,10.254.254.254,8080,0.0.0.0,0.0.0.0
Sweden,TELIA,240,1,Telia MMS,mms.telia.se,http://mmss/,mms,telia,0,0,193.209.134.132,80,0.0.0.0,0.0.0.0
Sweden,3 SE,240,2,3,data.tre.se,http://mobil.tre.se/portal/,,,0,0,,0,0.0.0.0,0.0.0.0
Sweden,3 SE,240,2,3mms,data.tre.se,http://mms.tre.se,,,0,0,mmsproxy.tre.se,8799,0.0.0.0,0.0.0.0
Sweden,COMVIQ,240,7,Tele2Comviq Streaming,internet.tele2.se,,,,0,0,,0,0.0.0.0,0.0.0.0
Sweden,COMVIQ,240,7,Tele2Comviq Internet,internet.tele2.se,http://wap.tele2.se,wap,wap,0,0,130.244.196.90,8080,0.0.0.0,0.0.0.0
Sweden,COMVIQ,240,7,Tele2Comviq MMS,mms.tele2.se,http://mmsc.tele2.se,wap,wap,0,0,130.244.202.30,8080,0.0.0.0,0.0.0.0
Sweden,vodafone SE,240,8,Vodafone Internet,internet.vodafone.net,,,,0,0,,0,0.0.0.0,0.0.0.0
Sweden,vodafone SE,240,8,Vodafone WAP,services.vodafone.net,http://wap.vodafone.se,,,0,0,172.30.253.241,8799,0.0.0.0,0.0.0.0
Sweden,vodafone SE,240,8,Vodafone MMS,services.vodafone.net,http://mms,,,0,0,172.30.253.241,8799,0.0.0.0,0.0.0.0
Sweden,Djuice,240,9,djuice.se Internet,internet.djuice.se,,dj,,0,0,,0,0.0.0.0,0.0.0.0
Sweden,Djuice,240,9,djuice.se GPRS,wap.djuice.se,http://wap.djuice.se,dj,,0,0,10.10.10.10,8080,0.0.0.0,0.0.0.0
Sweden,Djuice,240,9,djuice.se MMS,mms.djuice.se,http://mmsc/,dj,,0,0,10.10.10.11,8080,0.0.0.0,0.0.0.0
Sweden,Spring Mobil,240,10,Spring GPRS,wap.springmobil.se,,,,0,0,,0,0.0.0.0,0.0.0.0
Sweden,Spring Mobil,240,10,Spring Mobil WAP,wap.springmobil.se,http://wap.springmobil.se,,,0,0,213.088.184.041,8080,0.0.0.0,0.0.0.0
Sweden,Spring Mobil,240,10,Spring MMS,mms.springmobil.se,http://mms.springmobil.se,,,0,0,213.088.184.037,8080,0.0.0.0,0.0.0.0
Norway,TELENOR,242,1,Telenor,telenor,http://wap.telenormobil.no/,telenor,1111,0,0,10.10.10.10,8080,0.0.0.0,0.0.0.0
Norway,TELENOR,242,1,Telenor MMS,telenor,http://mmsc/,std,mms,0,0,10.10.10.11,8080,0.0.0.0,0.0.0.0
Norway,NetCom,242,2,NetCom,netcom,http://wap.netcom.no/,,,0,0,10.254.254.10,8080,0.0.0.0,0.0.0.0
Norway,NetCom,242,2,NetCom MMS,mms,http://mms/,mms,netcom,0,0,193.209.134.133,80,0.0.0.0,0.0.0.0
Norway,Teletopia,242,3,T3 IAP,www.teletopia.no,,,,0,0,,0,0.0.0.0,0.0.0.0
Norway,Teletopia,242,3,T3 WAP GPRS,www.teletopia.no,http://wap.t3mobil.no,,,0,0,172.16.172.16,9201,0.0.0.0,0.0.0.0
Norway,Teletopia,242,3,T3 MMS GPRS,www.teletopia.no,http://mmsc,,,0,0,172.16.172.16,9201,0.0.0.0,0.0.0.0
Norway,Tele2,242,4,Tele2 Internett,internet.tele2.no,,wap,wap,0,0,,0,0.0.0.0,0.0.0.0
Norway,Tele2,242,4,Tele2 WAP,internet.tele2.no,http://wap.tele2.no,wap,wap,0,0,130.244.196.90,8080,193.216.1.10,193.216.69.10
Norway,Tele2,242,4,Tele2 MMS,mms.tele2.no,http://mmsc.tele2.no,wap,wap,0,0,193.12.40.14,8080,193.216.1.10,193.216.69.10
Finland,dna,244,3,DNA GPRS internet,internet,,,,0,0,,0,0.0.0.0,0.0.0.0
Finland,dna,244,3,dna WAP GPRS,wap,http://wap.dnafinland.fi,dna,wap,0,0,10.1.1.1,8080,0.0.0.0,0.0.0.0
Finland,dna,244,3,dna MMS,mms,http://mmsc.dnafinland.fi,dna,mms,0,0,10.1.1.2,8080,0.0.0.0,0.0.0.0
Finland,Elisa,244,5,Elisa Internet,internet,,,internet,0,0,,0,0.0.0.0,0.0.0.0
Finland,Elisa,244,5,Elisa WAP GPRS,wap,http://wap.elisa.net,,wap,0,0,213.161.40.40,80,0.0.0.0,0.0.0.0
Finland,Elisa,244,5,Elisa WAP GPRS,,,,,0,0,,0,0.0.0.0,0.0.0.0
Finland,Elisa,244,5,Elisa MMS,mms,http://mms.elisa.fi,,,0,0,213.161.41.57,80,0.0.0.0,0.0.0.0
Finland,Kolumbus,244,5,Kolumbus Internet,internet,,,internet,0,0,,0,0.0.0.0,0.0.0.0
Finland,Kolumbus,244,5,Kolumbus WAP GPRS,wap,http://wap.elisa.net,,wap,0,0,213.161.40.40,80,0.0.0.0,0.0.0.0
Finland,Kolumbus,244,5,Kolumbus MMS,mms,http://mms.elisa.fi,,,0,0,213.161.41.57,80,0.0.0.0,0.0.0.0
Finland,MTV3,244,5,MTV3 Internet,internet.mtv3.fi,,,,0,0,,0,0.0.0.0,0.0.0.0
Finland,MTV3,244,5,MTV3 Handy,wap.mtv3.fi,http://handy.mtv3.fi,,,0,0,213.161.40.39,80,0.0.0.0,0.0.0.0
Finland,MTV3,244,5,MTV3 MMS,mms.mtv3.fi,http://mms.mtv3.fi,,,0,0,213.161.41.59,80,0.0.0.0,0.0.0.0
Finland,Song,244,5,Song Internet,internet.song.fi,,song@internet,songnet,0,0,,0,194.100.0.100,195.10.132.100
Finland,Song,244,5,Song WAP,wap.song.fi,,song,wap,0,0,213.161.40.38,80,0.0.0.0,0.0.0.0
Finland,Song,244,5,Song MMS,mms.song.fi,http://mms.song.fi,,,0,0,213.161.41.58,80,0.0.0.0,0.0.0.0
Finland,Tele2,244,5,Tele2 Wap,internet.tele2.fi,http://wap.tele2.fi,wap,wap,0,0,130.244.196.90,80,0.0.0.0,0.0.0.0
Finland,Tele2,244,5,Tele2 MMS,internet.tele2.fi,http://mmsc.tele2.fi,wap,wap,0,0,193.12.40.19,80,0.0.0.0,0.0.0.0
Finland,Nokia SIM,244,7,NTN,wirelessfuture.com,,,,0,0,,0,0.0.0.0,0.0.0.0
Finland,Nokia SIM,244,7,NTN WAP,wirelessfuture.com,,,,0,0,195.134.231.67,8080,0.0.0.0,0.0.0.0
Finland,Nokia SIM,244,7,NTN MMS,mms5.wirelessfuture.com,http://trmms02.wirelessfuture.com:8002/,,,0,0,195.134.231.66,8080,0.0.0.0,0.0.0.0
Finland,dna,244,12,DNA GPRS internet,internet,,,,0,0,,0,0.0.0.0,0.0.0.0
Finland,dna,244,12,dna WAP GPRS,wap,http://wap.dnafinland.fi,dna,wap,0,0,10.1.1.1,8080,0.0.0.0,0.0.0.0
Finland,dna,244,12,dna MMS,mms,http://mmsc.dnafinland.fi,dna,mms,0,0,10.1.1.2,8080,0.0.0.0,0.0.0.0
Finland,AMT,244,14,GSMAland intgprs,internet,,,,0,0,,0,0.0.0.0,0.0.0.0
Finland,AMT,244,14,GSMAland wapgprs,internet,http://wap.aland.com,,,0,0,194.110.177.070,8080,0.0.0.0,0.0.0.0
Finland,AMT,244,14,GSMAland MMS,mms,http://mms.amt.aland.fi,,,0,0,194.110.177.070,8080,0.0.0.0,0.0.0.0
Finland,SAUNALAHTI,244,21,Saunalahti Internet,internet.saunalahti,,,,0,0,,0,0.0.0.0,0.0.0.0
Finland,SAUNALAHTI,244,21,Saunalahti WAP,wap.saunalahti.fi,http://wap.saunalahti.fi,,,0,0,62.142.4.197,8080,0.0.0.0,0.0.0.0
Finland,SAUNALAHTI,244,21,Saunalahti MMS,mms.saunalahti.fi,http://mms.sonera.fi:8002/,,,0,0,62.142.4.197,8080,0.0.0.0,0.0.0.0
Finland,SAUNALAHTI,244,21,Saunalahti Internet,,,,,0,0,,0,0.0.0.0,0.0.0.0
Finland,Tele Finland,244,30,Tele Finland ISP,internet,,,,0,0,,0,0.0.0.0,0.0.0.0
Finland,Tele Finland,244,30,Tele Finland MMS,telefinland,http://mms.sonera.net:8002/,,,0,0,195.156.025.033,0,0.0.0.0,0.0.0.0
Finland,Tele Finland,244,30,Tele Finland MMS,telefinland,http://mms.sonera.net:8002/,,,0,0,195.156.025.033,80,0.0.0.0,0.0.0.0
Finland,ACN,244,91,ACN GPRS,wap.sonera.net,http://wap.sonera.net,,,0,0,195.156.25.4,80,0.0.0.0,0.0.0.0
Finland,SONERA,244,91,Internet,internet,,,,0,0,,0,0.0.0.0,0.0.0.0
Finland,SONERA,244,91,Prointernet,prointernet,,,,0,0,,0,0.0.0.0,0.0.0.0
Finland,SONERA,244,91,Sonera Streaming,internet,,,,0,0,,0,0.0.0.0,0.0.0.0
Finland,SONERA,244,91,Sonera WAP,wap.sonera.net,http://wap.surfport.fi,,,0,0,195.156.25.4,80,0.0.0.0,0.0.0.0
Finland,SONERA,244,91,Sonera MMS,wap.sonera.net,http://mms.sonera.net:8002/,,,0,0,195.156.25.33,80,0.0.0.0,0.0.0.0
Finland,TeleFinland,244,91,TeleFinland INTERNET,internet,,,,0,0,,0,0.0.0.0,0.0.0.0
Finland,TeleFinland,244,91,TeleFinland WAP,telefinland,http://wap.telefinland.fi,,,0,0,195.156.25.4,8080,0.0.0.0,0.0.0.0
Finland,TeleFinland,244,91,TeleFinland MMS,telefinland,http://mms.sonera.net:8002,,,0,0,195.156.25.33,8080,0.0.0.0,0.0.0.0
Lithuania,OMNITEL,246,1,Omnitel Internet,gprs.omnitel.net,,,,0,0,,0,0.0.0.0,0.0.0.0
Lithuania,OMNITEL,246,1,Omnitel,gprs.startas.lt,http://wap.omni.lt,,,0,0,194.176.32.151,80,0.0.0.0,0.0.0.0
Lithuania,OMNITEL,246,1,Omni MMS,gprs.mms.lt,http://mms.omnitel.net:8002/,,,0,0,194.176.32.149,80,0.0.0.0,0.0.0.0
Lithuania,BITE,246,2,BITE GPRS Internet,banga,,,,0,0,,0,0.0.0.0,0.0.0.0
Lithuania,BITE,246,2,Bite GPRS,wap,http://wap.bite.lt/plius,,,0,0,213.226.131.133,9201,0.0.0.0,0.0.0.0
Lithuania,BITE,246,2,Bite MMS,mms,http://mmsc/servlets/mms,mms@mms,mms,0,0,192.168.150.2,9201,0.0.0.0,0.0.0.0
Lithuania,Tele 2,246,3,Tele2 GPRS Internet,internet.tele2.lt,,,,0,0,,0,0.0.0.0,0.0.0.0
Lithuania,Tele 2,246,3,Tele2 GPRS,internet.tele2.lt,http://wap.tele2.lt,wap,wap,0,0,130.244.196.90,80,0.0.0.0,0.0.0.0
Lithuania,Tele 2,246,3,Tele2 MMS,mms.tele2.lt,http://mmsc.tele2.lt,wap,wap,0,0,193.12.40.29,80,0.0.0.0,0.0.0.0
Latvia,LMT,247,1,LMT_GPRS Internet,internet.lmt.lv,,,,0,0,,0,0.0.0.0,0.0.0.0
Latvia,LMT,247,1,LMT VIDEO,LMT VIDEO,,lmt,lmt,0,0,,0,0.0.0.0,0.0.0.0
Latvia,LMT,247,1,LMT_GPRS,internet.lmt.lv,http://www.lmt.lv/wap/,,,0,0,212.93.96.65,8080,0.0.0.0,0.0.0.0
Latvia,LMT,247,1,LMT MMS,mms.lmt.lv,http://mmsc.lmt.lv/mmsc,,,0,0,212.93.97.201,8080,0.0.0.0,0.0.0.0
Latvia,Tele 2,247,2,Tele2 GPRS Internet,internet.tele2.lv,,,,0,0,,0,0.0.0.0,0.0.0.0
Latvia,Tele 2,247,2,Tele2 GPRS,internet.tele2.lv,http://wap.tele2.lv,wap,wap,0,0,130.244.196.90,8080,0.0.0.0,0.0.0.0
Latvia,Tele 2,247,2,Tele2 MMS,mms.tele2.lv,http://mmsc.tele2.lv,wap,wap,0,0,193.12.40.38,8080,0.0.0.0,0.0.0.0
Estonia,EMT GSM,248,1,EMT Internet,internet.emt.ee,,,,0,0,,0,0.0.0.0,0.0.0.0
Estonia,EMT GSM,248,1,EMT Go,wap.emt.ee,http://wap.emt.ee,,,0,0,217.71.32.236,8080,0.0.0.0,0.0.0.0
Estonia,EMT GSM,248,1,EMT MMS,mms.emt.ee,http://mms.emt.ee/servlets/mms,,,0,0,217.71.32.82,8080,0.0.0.0,0.0.0.0
Estonia,EMT GSM,248,1,EMT Go kõnekaart,wap2.emt.ee,http://wap.emt.ee,,,0,0,217.71.32.236,8080,0.0.0.0,0.0.0.0
Estonia,EMT GSM,248,1,EMT MMS kõnekaart,mms2.emt.ee,http://mms.emt.ee/servlets/mms,,,0,0,217.71.32.82,8080,0.0.0.0,0.0.0.0
Estonia,Elisa,248,2,Elisa internet,internet,,,,0,0,,0,0.0.0.0,0.0.0.0
Estonia,Elisa,248,2,Elisa GPRS WAP,wap,http://wap.elisa.ee,,,0,0,194.204.2.6,8000,0.0.0.0,0.0.0.0
Estonia,Elisa,248,2,Elisa MMS,mms,http://194.204.2.10,,,0,0,194.204.2.6,8000,0.0.0.0,0.0.0.0
Estonia,TELE2,248,3,TELE2 HTTP,internet.tele2.ee,,wap,wap,0,0,,0,0.0.0.0,0.0.0.0
Estonia,TELE2,248,3,TELE2 GPRS,internet.tele2.ee,http://wap.tele2.ee,,,0,0,130.244.196.90,8080,0.0.0.0,0.0.0.0
Estonia,TELE2,248,3,TELE2 MMS,mms.tele2.ee,http://mmsc.tele2.ee,,,0,0,193.12.40.6,8080,0.0.0.0,0.0.0.0
Russian,MTS,250,1,MTS Internet,internet.mts.ru,,mts,mts,0,0,,0,213.87.0.1,213.87.1.1
Russian,MTS,250,1,MTS GPRS,wap.mts.ru,http://wap.mts.ru/,mts,mts,0,0,192.168.192.168,9201,0.0.0.0,0.0.0.0
Russian,MTS,250,1,MTS MMS,mms.mts.ru,http://mmsc/,mts,mts,0,0,192.168.192.192,9201,0.0.0.0,0.0.0.0
Russian,Megafon,250,2,Megafon Internet,internet.nw,,,,0,0,,0,0.0.0.0,0.0.0.0
Russian,Megafon,250,2,Megafon WAP GPRS,wap.msk,http://wap.megawap.ru,wap,wap,0,0,10.10.1.2,9201,0.0.0.0,0.0.0.0
Russian,Megafon,250,2,Megafon MMS,mms.msk,http://10.22.65.1:8002,data,data,0,0,10.22.65.5,9201,0.0.0.0,0.0.0.0
Russian,Smarts,250,7,internet,internet.smarts.ru,,,,0,0,,0,194.84.5.129,194.84.23.125
Russian,Smarts,250,7,mms,mms.smarts.ru,http://172.24.120.135/mms/wapenc,wap,wap,0,0,172.024.128.005,8080,0.0.0.0,0.0.0.0
Russian,BWC,250,12,MMS,mms.bwc.ru,http://mmsc/mms,bwc,,0,0,010.010.017.002,9201,0.0.0.0,0.0.0.0
Russian,NTC,250,16,MMS,mms.ntc,http://mmsc.vntc.ru/was,,,0,0,080.243.064.068,8080,0.0.0.0,0.0.0.0
Russian,Extel,250,28,Extel Internet,inet.kng.beeline.ru,,beeline,beeline,0,0,,0,0.0.0.0,0.0.0.0
Russian,Extel,250,28,Extel WAP GPRS,wap.kng.beeline.ru,http://wap.beeline.ru,beeline,beeline,0,0,212.44.65.202,80,0.0.0.0,0.0.0.0
Russian,Extel,250,28,Extel MMS,mms.kng.beeline.ru,http://mms,beeline,beeline,0,0,212.44.65.205,80,0.0.0.0,0.0.0.0
Russian,UralTel,250,39,GPRS,mnc039.mcc250.gprs,,,,0,0,,0,212.120.160.130,195.161.151.009
Russian,UralTel,250,39,mms,mnc039.mcc250.gprs,mms.usi.ru,,,0,0,192.168.168.192,8080,0.0.0.0,0.0.0.0
Russian,Primtel,250,92,Primtel Internet,internet.primtel.ru,,,,0,0,,0,0.0.0.0,0.0.0.0
Russian,Bee Line,250,99,BeeLine Internet,internet.beeline.ru,,beeline,beeline,0,0,,0,0.0.0.0,0.0.0.0
Russian,Bee Line,250,99,Beeline GPRS-WAP,wap.beeline.ru,http://wap.beeline.ru,beeline,beeline,0,0,192.168.17.1,8080,0.0.0.0,0.0.0.0
Russian,Bee Line,250,99,BeeLine MMS,mms.beeline.ru,http://mms/,beeline,beeline,0,0,192.168.94.23,8080,0.0.0.0,0.0.0.0
Ukraine,UMC,255,1,UMC Internet,www.umc.ua,,,,0,0,,0,0.0.0.0,0.0.0.0
Ukraine,UMC,255,1,UMC WAP GPRS,wap.umc.ua,http://wap.umc.ua,wap,umc,0,0,192.168.10.10,9201,0.0.0.0,0.0.0.0
Ukraine,UMC,255,1,UMC MMS GPRS,mms.umc.ua,http://mmsc:8002/,mms,umc,0,0,192.168.10.10,9201,0.0.0.0,0.0.0.0
Ukraine,WellCom,255,2,Internet/GPRS,internet.urs,,,,0,0,,0,0.0.0.0,0.0.0.0
Ukraine,WellCom,255,2,WellCOM WAP/GPRS,wap.urs,http://wap.urs,,,0,0,010.011.008.018,8080,0.0.0.0,0.0.0.0
Ukraine,WellCom,255,2,WellCOM MMS/GPRS,wap.urs,http://mms.urs/was,,,0,0,010.011.008.018,8080,0.0.0.0,0.0.0.0
Ukraine,Kyivstar,255,3,Kyivstar INET PP,www.kyivstar.net,http:\\www.kyivstar.net,,,0,0,,0,0.0.0.0,0.0.0.0
Ukraine,Kyivstar,255,3,DJUICE INET GPRS,www.djuice.com.ua,http:\\www.djuice.com.ua,,,0,0,,0,0.0.0.0,0.0.0.0
Ukraine,Kyivstar,255,3,Kyivstar INET,www.ab.kyivstar.net,http:\\www.kyivstar.net,,,0,0,,0,0.0.0.0,0.0.0.0
